-0.003321828	-0.0019930387	-0.003766999	0.0011704342	-9.461639e-05	0.004995965	-0.00022998938	0.0026730169	-0.0026569753	0.003103711	0.0022639113	-0.0021467006	-0.003253522	-3.8790564e-05	-0.0035482023	0.0040314966	0.0016887863	0.0064753043	1.5346373e-05	0.0066821147	-0.001959358	-0.0024545689	0.0023826899	-0.0034831958	-0.0025095297	-0.005129465	0.0019672958	-0.0017076532	-0.00076158624	0.0021376058	0.00031257208	0.0050232	-3.538401e-05	0.00040563018	0.00033876745	-0.004166351	0.0074514463	-0.0050248443	-0.0005515009	0.0028837528	0.00086578977	0.00015187512	0.0041851387	0.004865611	-0.0061651543	0.0068816636	-0.004060932	0.0053322455	-0.004770814	0.0032278984	0.0020806864	0.0012232404	-0.0035715068	-0.004653598	0.0011715747	0.003168909	-0.0035741841	-0.0010883319	-0.0042542666	0.0056891125	0.0007800856	-0.0004007318	-0.0010749557	0.002905273	0.00037128595	-0.0019342192	-0.00096970104	0.0020215353	-0.0007408608	0.002293158	0.004415041	-0.0046883565	-6.46981e-05	-0.00077421893	0.0019557755	-0.0050314805	-0.0012876401	-0.00073829666	-0.0027528524	-0.00037142038	-0.00077233714	0.004737726	0.0018256367	0.00013579191	0.0056659323	-0.0051949224	0.0007766015	0.0012791962	0.006285234	-4.3396023e-05	0.0071725217	-0.0054454925	-0.004269745	-0.0030040324	0.00019877193	-0.0038576485	-0.0056140353	0.00051763083	0.0036807498	-0.0036080321
0.0014764563	-0.00472595	0.0041182763	-0.0022856414	0.0015020816	-0.002440568	-0.0042706816	-0.0003189364	-0.0026550598	-0.0029047318	-2.5184474e-05	-0.004971523	-0.004653304	0.0040856153	-0.0019613823	0.0036736438	0.0025076587	-0.0031826834	-0.0029242851	0.0024382991	0.0033185056	-0.00027656896	0.00010826115	-0.0021871359	-0.0009841151	-0.0027070881	0.0035610476	-0.0025245063	-0.0020532405	0.001921962	0.004471699	0.0049506924	-0.0046040895	-0.002472619	-0.0048958515	-0.0027296795	0.0045716236	0.0017327028	0.0030218952	-0.000634255	-0.0015269414	-0.0008085516	0.0043864343	0.00032107494	-0.003573013	-0.0023710974	-0.005139465	0.0021957331	0.00087951357	0.00438203	0.003720951	-6.285114e-05	-0.00034778487	0.004183462	-0.0046113227	0.0019978876	0.0042947344	0.0017874173	-0.004504787	0.002499841	0.0047986875	0.00014129102	0.0014931537	-0.0034510125	0.003592248	0.0035075778	0.00068808865	-0.0026926806	-0.0034843765	0.002894952	-0.004435491	0.00019954286	-0.00313552	0.004102276	-0.00046246484	-0.00061877345	-0.0031074523	-0.0025791794	0.0023938671	0.0020240184	-0.0011727691	0.003715683	0.00048224488	0.0020492265	-0.0041519664	-0.0041487217	-0.0024868425	-0.0016834985	0.003703044	0.00026716775	0.0033568495	-0.001019828	0.0042813476	0.0035290383	0.0012390048	9.798299e-05	-0.0053147306	0.0036694044	0.000605337	0.003525222
-0.002192344	0.0013454272	-0.004575804	-0.0034062865	0.0018575351	-0.0006825608	0.00311489	-9.574083e-06	0.004084842	0.00051468227	0.004628069	-0.005513202	-0.00309643	0.0011249769	0.0033420247	0.0051708007	0.0019939828	0.0021122417	-0.0026409836	0.0055154623	0.0024677243	0.0032515845	-0.00043606065	-0.0009982567	-0.0012664153	-0.00043227052	-0.00060828886	0.002590464	-0.005170077	0.0006687131	-0.0052196747	0.0032592893	0.00080433255	0.00013173083	-0.0035389522	-0.0059054946	0.0038833432	0.0001658464	-0.0008070222	-0.005263144	-0.002468798	-0.005141719	-0.0038862631	0.0022672804	-0.0006570983	0.0025467456	-0.003417535	0.00090612634	0.0013368055	0.0010785288	0.0014811441	0.0007174383	-0.0012631075	-0.0036672435	-0.0036927022	-0.00220645	-0.0048032114	-0.0029202895	0.0044201557	-0.0034854847	-0.0012753214	-0.0015742197	0.0038519427	0.0026570186	-0.0004907762	-0.0014814307	-0.0003594452	-0.0027348213	-0.00017280018	0.004220795	-0.000409532	-0.0041485196	-0.0036012272	0.0036328295	0.0012685953	-0.0048122937	0.0020748249	0.00485488	-0.00073949987	-0.0011556585	0.002430622	0.004816496	0.0042829947	0.0030596014	0.002898428	0.0017349541	-2.9608029e-05	0.0022540384	0.0029417113	0.00409091	-0.002776519	-0.0038880561	-0.00045483612	0.0044790357	-0.0034542116	0.0005068657	0.0032161265	-0.000118175194	0.00036423156	0.0031643524
-0.0036195964	0.001486434	0.005335845	-0.0028598267	-0.0016592751	0.005209256	0.0006390886	-7.955514e-05	0.003726131	0.0021975853	0.0018821213	0.001983598	0.0040131775	-0.0016480614	-0.0039915447	-0.0010053164	0.0014654833	0.0045133955	0.0031585428	0.0045588794	-0.0040495163	0.000971832	0.0050613126	0.0037127598	-0.0035809972	-0.0008927109	0.0009950992	0.0013456797	-0.0012834027	-0.00040514427	0.0027838368	-0.0011681509	0.0029214604	0.002912526	0.0019360888	-0.002951318	0.0021317722	0.003999092	-0.0022188055	-0.00078694825	-0.0030341612	0.0023218053	0.0003233569	0.0015579041	0.0005615819	0.004168533	-0.0013300712	0.002462416	-0.0020748533	-0.002520588	0.0014177193	-0.004304963	-0.00035873323	-0.004324577	0.0023511958	0.003710412	-0.00448205	0.0020030737	0.00058270706	0.0005397986	0.0033963847	0.0041425973	0.00018937825	-0.0048565823	0.0042878333	-0.0031547316	0.0055101225	-0.0042322604	-0.0011270611	0.002522265	0.0053618113	0.004525588	0.0032370738	0.001561478	-0.0039723665	-0.003478164	-0.004869396	3.169324e-05	0.0013767391	-0.0032646216	0.0015130962	-0.0015054222	0.0012239452	0.0017158019	0.0008764531	-0.0032224895	-0.0038409687	0.00038796995	0.005346649	0.00229001	0.00020562766	-0.0013942474	0.0028419795	0.003578886	0.004745963	-0.001412913	-0.0025683062	0.0038972998	-0.004846852	-0.0024065382
-5.418273e-05	0.003649869	0.00035453678	-0.003651724	0.0046361666	0.0041963444	-0.0047305916	0.002702732	-0.0037690818	0.00171495	-0.0045234836	-8.079544e-05	-0.0041020615	0.004608819	-0.0039142845	0.00022665998	-0.0033963337	-0.0013800821	0.0036671234	0.0034872226	-0.00026495254	-0.003641584	-0.0027272622	-0.003862237	-0.0035027107	0.0006714515	-0.0010306077	-0.0027025	-0.0043011587	0.0019766963	-0.0051003504	0.0015347255	-3.119459e-05	-0.00029194116	-0.0022555492	-0.0021995266	0.004690721	-0.0039869333	-0.0037217217	0.003604301	-0.003047688	-0.0021350451	0.0014475407	0.0049490845	0.0012059291	-0.001997988	0.002791156	-0.004584707	-0.004675804	-0.0037428588	0.0046978025	-0.0047545345	0.0036133865	-0.004210842	-0.0048282277	-0.0039274306	-0.002742669	0.00499912	-0.0035303188	-0.00043032845	0.0013423895	-0.00066312717	0.0011358996	0.0035751127	-0.0030591022	-0.0033354433	-0.00021814497	-0.0006536969	0.004384245	-0.0013554168	0.0011438566	0.003052801	-0.00085465435	0.001042818	-0.0021898926	-0.0049883765	0.0048791426	0.0022662051	0.0012556628	0.0014735459	-0.0027077247	0.0036749502	0.0006232429	0.0020892671	0.0004455517	0.0016712401	-0.0038481792	0.00011447764	-0.0040445086	0.0012327539	-0.004219285	-0.00025557357	0.0041632266	-0.0017658089	-0.0009292526	-0.00041436573	0.0033211417	-0.003679611	0.0012999997	-0.0036353862
-0.0011124496	-0.0039023154	-0.0026444602	0.005281114	-0.00027302033	0.0037136383	-0.003093722	-0.0026627993	0.004512038	0.0033835375	-0.004113	0.0006347288	0.0044968436	0.0037073877	-0.0040036063	0.0033183794	-0.0017260673	0.001482789	-0.0006914833	-0.0034697845	0.0025981083	-0.0030180996	0.0010764493	-0.003558515	-0.005213139	-0.006063483	-0.0031085736	-0.003436548	0.00011954758	0.0016645724	-0.0005724758	-0.00071560085	-0.0013206244	-0.0017150554	0.0017487613	-0.0055032438	-0.0022336394	-0.0036354675	-0.0028482347	0.0030136856	0.0040922402	-0.004659666	0.0008569799	0.00038394003	0.003150652	-0.0014413855	-0.004237602	-0.0027038518	-0.00032209797	0.00023861678	-0.0020206007	-0.00012757063	-0.0012753782	-0.0036021615	-0.002051475	0.0022037262	-0.0027122863	0.004229898	-0.0032567366	0.003851298	-0.00031588716	0.004664168	0.0058322405	-0.0026911807	-0.004077739	-3.9269387e-05	-0.0027705734	-0.0014514726	-0.0010724337	-0.0045711286	-0.00018891641	-0.0010853331	6.748998e-05	0.005701966	-0.0043053823	0.001013335	5.1838735e-05	-0.003474664	-0.003684046	0.0005973055	0.002225318	0.004422774	-0.0042847013	-7.317857e-06	0.0034055822	7.5104996e-05	0.0043763085	-0.0020938183	0.0027266773	-0.0007845525	-0.0018369245	-0.0007589955	0.0036952426	-0.0034621786	-0.00083013606	0.0038442446	0.0027318213	-0.0003406309	-0.0031333524	-0.0031099268
-0.002996312	0.0034937977	-0.0022301597	0.00044459917	0.0011209248	0.0036997928	0.0008035413	-0.0049312096	-0.0030381328	0.0024612772	0.0049057873	0.0013675244	-0.002439527	0.004869792	-0.0001393401	0.002339984	0.0037050843	0.004779744	-0.0034132584	0.004663341	0.0051613115	0.00055182	-0.0034979444	-0.0046903454	-0.0019369174	0.0024855775	0.0011108423	0.0033430723	-0.0005664549	-0.0045063864	0.004156039	-0.00021340536	-0.0025689234	-0.0028552075	0.0035678954	0.0017056824	0.0004319374	-0.0030256524	0.0054021324	0.0015463391	0.0011769641	0.0019708697	0.00149275	0.0038419634	0.003558888	0.006071835	-0.0006605191	0.003834414	-0.00027519546	-0.00055562775	0.005871943	-0.0006077357	-0.0039345594	0.0039718677	0.004212121	-0.0010411965	0.0044623516	-0.002466099	0.00469912	-0.0014748067	0.0024866187	-0.0018902981	-0.0029225848	0.0038169513	-0.0018097023	-0.001131436	-0.0006975927	-0.004220038	0.003982371	-0.0042974968	0.0021955005	0.004238955	0.0037908389	0.0003241105	-0.003924493	0.0030045158	-0.003349819	0.00038352152	-0.0019169375	0.004668526	-0.0037319488	-0.00011489224	0.0046711266	-0.0021631804	0.0029941767	-0.0044873543	0.004960608	-0.0033275774	-0.003023957	-0.0012093566	-0.0018010702	0.0005237295	-0.0041751685	0.0023727608	0.0021915494	-0.0034123706	-0.0055038165	0.00068707316	-0.00097391265	0.0026376962
-0.0031683755	0.001223085	0.0031256725	-0.00026868412	-0.0019139486	-0.0020324378	-0.0028681403	0.0046697264	2.5010992e-05	-0.0015438707	0.001420177	-0.00359581	-0.0040877066	0.0046085627	-0.0030988	0.005206001	-0.0027247402	0.0009380699	-0.0011016579	0.004095851	0.0018852793	0.006038168	-0.004170581	0.004396331	-0.002405821	-0.0052303965	0.002080573	-0.000975849	-0.0051960703	0.00014133794	0.00057847827	0.003241493	0.0005709398	3.0184496e-05	0.0003925749	-0.00025008965	0.00019827796	0.0007713064	0.0006504418	-0.0052619823	0.0038383089	0.0034808596	0.00017406125	-0.0030431051	-0.004801566	0.00045293357	-0.00043929645	-0.0015146757	-0.003914331	-0.0020326024	0.002321719	0.0004899732	-0.0012450878	0.0015975137	0.0026116925	-0.0031433778	-0.0030624806	-0.00046142362	0.0026159103	0.0012097524	-0.0049487683	-0.004116916	-0.0014183045	-0.0049588727	0.002318018	0.004910609	-0.0012650765	-0.0034378276	0.0002130781	-0.002993201	0.0040774406	0.0030945754	-0.0012771758	-0.00097532594	-0.005591359	0.00029697758	-0.0002478481	-0.0049084383	-0.004313791	-0.0023820205	-0.0028253046	-0.0011611516	0.0052854773	-0.0039788727	0.002203807	-0.003026115	0.0020267265	-0.00019982508	-0.0031605111	-0.0043825186	0.00083855615	0.001304992	-0.00030236304	0.00034582114	0.005596368	-0.004140462	-0.004060192	-0.0036476208	0.0048552887	0.0002737984
-0.003943015	0.004279225	-0.001774715	0.0030838335	-0.0009666142	-0.002900008	-0.00025518256	-0.0045290655	0.00068774744	-0.0017747637	-0.0016424032	0.0018784397	0.0015505735	-0.004505859	-0.0010967612	-0.00036555657	-0.0038719801	-0.0015802293	-0.0045939363	0.0017314549	0.00073056266	-0.00024334867	-0.0023297847	0.0024340611	-0.0015888588	-0.001297329	0.0015432998	-0.00076913735	0.00081201387	0.004977853	0.004369458	6.508138e-05	0.004642239	-0.001038522	0.0036778606	0.002641449	0.0045188586	-0.00054340577	0.0012941788	-0.0018346354	0.0018660489	-0.0047191805	-0.00022899122	-0.0035123532	0.0007839904	-0.0011228923	0.003367986	-0.003906533	0.00033465744	0.00011131588	0.0016961963	0.0010662732	0.0040824576	-0.00324207	0.0048680482	0.004783235	-0.0042317277	-0.0042702467	-0.0029777563	0.0011814622	-0.0022851282	0.0023363181	0.003938511	-0.0012528816	0.0027715666	-0.0045194584	-0.0037911662	0.0014662186	0.003639664	0.0041806973	-2.4459765e-05	-0.0010808621	0.00071930257	0.0030703906	0.0019000185	0.00081477617	-0.004048215	-0.0020872925	0.001298493	0.0034636261	-0.0037506875	0.0036247796	-0.0014464025	-0.0015555306	-0.0006459358	0.004115743	0.003951367	0.00088330876	0.0043667145	-0.0036532052	0.0020529595	0.0011253796	-0.0015684206	-0.00036891658	0.0012510495	-0.003735717	0.0014705893	0.001923805	0.0021004032	0.0019880424
-0.0032071664	-0.0029306985	-0.0016415482	-0.0014610218	-0.0012366786	0.004087125	-0.0036723951	0.0026589562	-0.0030075796	0.004603318	-0.0011416072	-0.0022365476	-0.0028309461	0.00066868076	-0.00041759334	0.0043941815	-0.0034934515	0.0015131689	0.0034012012	-0.0003145996	0.0032718396	-0.0034045891	0.0026739403	-0.0008391887	-0.0016666217	-0.0021562148	0.0002131486	0.0040856577	-0.004542766	0.004303639	-0.0017951137	0.0015183772	0.0007149261	-0.004600834	-0.0025430596	0.001383855	0.002381978	0.00084666745	0.003916915	-0.0044002966	0.0026464572	0.0034194202	-0.004140737	8.338029e-05	-0.00246461	0.0036414796	0.0014168235	-0.0025753747	-0.0006379675	0.0019606524	0.0040692654	0.0013798157	-0.004136637	-0.0015787364	-0.001260217	-0.0018488589	-0.0036025546	0.004937614	-0.0012403637	0.0024383843	-0.0013850743	-0.004845548	0.002443207	-0.0037961903	2.9719136e-05	-0.0037675204	-0.0006741778	0.0043219533	0.0007059789	0.0023649174	0.0028083504	0.0026178116	-0.00028435126	0.0044757165	0.0007882389	0.0023445436	-0.0035046602	0.00019555134	-0.0020238925	0.002785047	-0.00013182555	-0.0017733118	-0.0025239617	0.0028449034	0.0042616413	0.00059334893	0.0042195735	0.0030449806	-0.0030552805	0.0024311848	0.0019890931	0.0028456126	-0.0029220544	0.0012516624	0.0012344327	-0.0012180321	-0.0013034831	-0.0015484412	0.0015242375	0.003421309
